Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
813102679,"Dec 27, 2016, 7:19:32 PM",Evening Run,Run,,2257,6.26,,,false,,,activities/813102679.gpx,79.0,,2257.0,2140.0,6262.0,4.699999809265137,,21.659700393676758,,99.0,121.0,7.400000095367432,-0.015969300642609596,,,,,,,,,609.2523803710938,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
814002599,"Dec 28, 2016, 5:00:21 PM",Evening Run,Run,,3269,9.10,,,false,,,activities/814002599.gpx,79.0,,3269.0,3075.0,9108.599609375,4.800000190734863,,36.499298095703125,,97.0,121.0,17.700000762939453,-0.0021957301069051027,,,,,,,,,889.0054931640625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
815094648,"Dec 29, 2016, 7:17:33 PM",Evening Run,Run,,2530,7.29,,,false,,,activities/815094648.gpx,79.0,,2530.0,2501.0,7293.39990234375,4.800000190734863,,18.489700317382812,,96.0999984741211,115.0999984741211,28.299999237060547,-0.010968799702823162,,,,,,,,,716.6944580078125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
818503666,"Jan 2, 2017, 10:37:59 AM",Lunch Run,Run,,2322,6.38,,,false,,,activities/818503666.gpx,79.0,,2322.0,2189.0,6380.39990234375,6.599999904632568,,10.173100471496582,,96.0,110.0,8.899999618530273,-0.0862014964222908,,,,,,,,,620.0266723632812,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
819826341,"Jan 3, 2017, 1:55:12 PM",Afternoon Run,Run,,2541,7.21,,,false,,,activities/819826341.gpx,79.0,,2541.0,2412.0,7216.0,5.300000190734863,,26.168800354003906,,95.4000015258789,122.0,8.699999809265137,-0.009700669907033443,,,,,,,,,702.6587524414062,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
821002719,"Jan 4, 2017, 3:16:51 PM",Afternoon Run,Run,"",2284,6.35,,,false,,,activities/821002719.gpx,79.0,,2284.0,2182.0,6353.7998046875,5.599999904632568,,53.71149826049805,,95.4000015258789,150.6999969482422,18.899999618530273,-0.006295450031757355,,,,,,,,,626.9766235351562,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/90D2870C-BB51-402C-92CC-8B91F8935AB1.jpg|media/BD6C972D-7298-47DF-AFB1-692D0D8766FD.jpg
822209136,"Jan 5, 2017, 5:02:17 PM",Evening Run,Run,,4277,4.20,,,false,,,activities/822209136.gpx,79.0,,4277.0,1458.0,4201.0,5.699999809265137,,21.779699325561523,,96.0,118.0,17.5,0.08331350237131119,,,,,,,,,412.8302001953125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
853127036,"Feb 2, 2017, 7:50:48 PM",Bad news ! I Lost house key while I was running :( but I found it ???? good news ! I'm back on Strava:),Run,Bad news ! I Lost house key while I was running :( but I found it ???? good news ! I'm back on Strava:),2906,6.12,,,false,,,activities/853127036.gpx,79.0,,2906.0,2555.0,6119.60009765625,7.099999904632568,,37.594600677490234,,99.0,118.0,17.5,0.15523900091648102,,,,,,,,,602.6033935546875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/C5474E9B-1806-4461-B1AE-690241FD341B.jpg|media/6D5BF54F-2067-468C-AD2C-5CE4602313B6.jpg
854090743,"Feb 3, 2017, 8:55:59 PM",Start ins Wochenende ,Run,"",1737,5.02,,,false,,,activities/854090743.gpx,79.0,,1737.0,1680.0,5028.5,5.300000190734863,,18.641000747680664,,97.0,118.0,17.799999237060547,-0.01789800077676773,,,,,,,,,490.6672058105469,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/E6AD9F7B-E131-493D-9A13-86BE7BD4F7CE.jpg|media/09DF334E-5E03-4EB8-A023-8B98EF733E57.jpg
854675959,"Feb 4, 2017, 9:52:39 AM",Lauf am Morgen,Run,"",1758,5.11,,,false,,,activities/854675959.gpx,79.0,,1758.0,1674.0,5111.10009765625,5.400000095367432,,0.0,,95.4000015258789,102.9000015258789,8.100000381469727,-0.06456539779901505,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/4FAB0753-6484-4FDE-8EE3-618062A48CC3.jpg|media/CC7F0582-22F3-4402-ADC8-464E990EB6A5.jpg|media/D5E5B63B-26EA-4E40-A7E4-0A9A2D448544.jpg|media/DC03DAA8-CBD2-4398-997A-88C98FFBC5A0.jpg
857072362,"Feb 6, 2017, 10:52:38 AM",Mittagslauf,Run,,1822,4.58,,,false,,,activities/857072362.gpx,79.0,,1822.0,1633.0,4584.7998046875,5.800000190734863,,17.23699951171875,,95.4000015258789,117.9000015258789,8.699999809265137,-0.02181120030581951,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
858335794,"Feb 7, 2017, 3:25:49 PM",So cold ! -3,Run,"",1978,5.09,,,false,,,activities/858335794.gpx,79.0,,1978.0,1779.0,5090.89990234375,5.400000095367432,,17.742900848388672,,95.4000015258789,118.0,6.800000190734863,-0.003928579855710268,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
859767016,"Feb 8, 2017, 7:12:44 PM",Lauf am Abend,Run,,1174,3.02,,,false,,,activities/859767016.gpx,79.0,,1174.0,1131.0,3020.5,6.800000190734863,,15.81029987335205,,98.9000015258789,115.0999984741211,22.600000381469727,0.02317499928176403,,,,,,,,,295.235107421875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/43639233-5870-45B3-9051-6DF4395D0FB3.jpg
866932089,"Feb 15, 2017, 8:01:05 AM",Lauf am Morgen,Run,,1979,5.64,,,false,,,activities/866932089.gpx,79.0,,1979.0,1917.0,5642.2998046875,4.699999809265137,,16.607200622558594,,95.4000015258789,112.4000015258789,8.300000190734863,-0.0035446500405669212,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
867678288,"Feb 15, 2017, 6:57:41 PM",Fahrt am Abend,Ride,,3956,13.00,,,false,,,activities/867678288.gpx,79.0,,3956.0,3074.0,13001.0,9.399999618530273,,26.442899703979492,,49.599998474121094,66.0,16.5,0.03230519965291023,,,,,,,,63.69860076904297,218.3275909423828,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
